texto_pedido,contem_dados_pessoais
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
"Moro na Ladeira Isis Porto, 37 e quero denunciar um buraco na porta da minha casa.",True
"Solicito meu histórico funcional. Segue meus dados: Vitória Vargas, matrícula 34571, tel +55 (020) 92123 7205.",True
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2018.,False
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 2088.,False
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2024.,False
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
Solicito dados estatísticos sobre acidentes de trânsito na EPTG no último semestre.,False
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Gostaria do organograma atualizado da Secretaria de Obras.,False
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em dezembro/2019.,False
"Qualquer dúvida, liguem para o meu celular pessoal: +55 76 96947-0318 ou fixo +55 (011) 5339 6274.",True
"Minha mãe, Catarina Carvalho, está aguardando cirurgia. O CPF dela é 063.894.715-48. Qual a posição na fila?",True
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
Gostaria do organograma atualizado da Secretaria de Obras.,False
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
"Olá, meu nome é Bella da Mota, portador do CPF 837.296.450-56, gostaria de saber o andamento do meu processo.",True
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
Qual o cronograma previsto para a reforma da escola classe 6888 da Ceilândia?,False
"Gostaria de saber o salário exato do meu vizinho Dra. Emilly Araújo, que trabalha aí.",True
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em maio/2024.,False
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
"Olá, meu nome é Isaac Machado, portador do CPF 341.968.057-01, gostaria de saber o andamento do meu processo.",True
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 4274.,False
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2018.,False
Segue em anexo meus documentos (CPF 601.432.857-26) para provar que sou eu pedindo sobre a licitação 30986.,True
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
"Gostaria de saber o salário exato do meu vizinho Dom Cardoso, que trabalha aí.",True
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
"Estou enviando meu RG 368451276 e comprovante de residência na Colônia Isabel da Conceição, 31 para atualização cadastral.",True
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2022.,False
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em dezembro/2020.,False
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 9727.,False
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2023.,False
Solicito o valor do repasse federal recebido para merenda escolar este mês.,False
Qual o cronograma previsto para a reforma da escola classe 841 da Ceilândia?,False
Gostaria do organograma atualizado da Secretaria de Obras.,False
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 6294.,False
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2023.,False
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
"Estou enviando meu RG 837406523 e comprovante de residência na Viaduto João Alves, 225 para atualização cadastral.",True
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
Por favor enviar a resposta exclusivamente para o email pessoal: yfarias@ig.com.br.,True
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
"Minha mãe, Lívia Leão, está aguardando cirurgia. O CPF dela é 581.469.037-20. Qual a posição na fila?",True
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2020.,False
Segue em anexo meus documentos (CPF 187.392.045-88) para provar que sou eu pedindo sobre a licitação 46869.,True
Segue em anexo meus documentos (CPF 465.820.731-17) para provar que sou eu pedindo sobre a licitação 87545.,True
"Solicito meu histórico funcional. Segue meus dados: Ana Laura da Rocha, matrícula 19751, tel +55 80 9 9339 1373.",True
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2021.,False
Segue em anexo meus documentos (CPF 803.194.726-04) para provar que sou eu pedindo sobre a licitação 77740.,True
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
"Gostaria de saber o salário exato do meu vizinho Ana Luiza Novais, que trabalha aí.",True
Qual o cronograma previsto para a reforma da escola classe 3555 da Ceilândia?,False
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2019.,False
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2025.,False
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2019.,False
"Olá, meu nome é Arthur Miguel Garcia, portador do CPF 291.864.370-03, gostaria de saber o andamento do meu processo.",True
Cópia do edital de chamamento público nº 9232 para credenciamento de clínicas.,False
Solicito o valor do repasse federal recebido para merenda escolar este mês.,False
Solicito o valor do repasse federal recebido para merenda escolar este mês.,False
"Quero denunciar o servidor Bianca Novais, que bate o ponto e vai embora.",True
"Olá, meu nome é Paulo Melo, portador do CPF 654.078.129-67, gostaria de saber o andamento do meu processo.",True
"Minha mãe, Ana Laura Barros, está aguardando cirurgia. O CPF dela é 561.304.897-57. Qual a posição na fila?",True
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Qual o cronograma previsto para a reforma da escola classe 8759 da Ceilândia?,False
Por favor enviar a resposta exclusivamente para o email pessoal: souzaalana@ig.com.br.,True
Cópia do edital de chamamento público nº 2326 para credenciamento de clínicas.,False
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
"Quero denunciar o servidor Dra. Emilly Fonseca, que bate o ponto e vai embora.",True
"Eu, João Gabriel Macedo, RG 370842169, venho requerer minha ficha financeira de 2023.",True
"Estou enviando meu RG 125806735 e comprovante de residência na Distrito Laís Lima, 633 para atualização cadastral.",True
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Gostaria do organograma atualizado da Secretaria de Obras.,False
Solicito o valor do repasse federal recebido para merenda escolar este mês.,False
Gostaria do organograma atualizado da Secretaria de Obras.,False
Gostaria do organograma atualizado da Secretaria de Obras.,False
"Olá, meu nome é Ágatha Barbosa, portador do CPF 298.603.574-47, gostaria de saber o andamento do meu processo.",True
Estou enviando meu RG 236154783 e comprovante de residência na Esplanada Cunha para atualização cadastral.,True
Por favor enviar a resposta exclusivamente para o email pessoal: gcastro@uol.com.br.,True
Segue em anexo meus documentos (CPF 758.901.246-76) para provar que sou eu pedindo sobre a licitação 77114.,True
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em abril/2018.,False
"Gostaria de saber o salário exato do meu vizinho Davi da Rosa, que trabalha aí.",True
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
"Eu, Camila Ribeiro, RG 456821739, venho requerer minha ficha financeira de 2023.",True
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em junho/2018.,False
Gostaria do organograma atualizado da Secretaria de Obras.,False
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2019.,False
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em março/2024.,False
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2018.,False
Solicito cópia integral do contrato nº 9282/2018 referente à licitação de limpeza urbana.,False
"Solicito meu histórico funcional. Segue meus dados: Isis Rodrigues, matrícula 32807, tel +55 54 97435-5379.",True
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Qual o cronograma previsto para a reforma da escola classe 734 da Ceilândia?,False
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
Solicito o valor do repasse federal recebido para merenda escolar este mês.,False
"Moro na Feira Monteiro, 94 e quero denunciar um buraco na porta da minha casa.",True
"Gostaria de saber o salário exato do meu vizinho Eloah Vasconcelos, que trabalha aí.",True
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
"Moro na Distrito Camargo, 770 e quero denunciar um buraco na porta da minha casa.",True
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 7595.,False
Segue em anexo meus documentos (CPF 273.069.851-59) para provar que sou eu pedindo sobre a licitação 13342.,True
Segue em anexo meus documentos (CPF 587.130.964-00) para provar que sou eu pedindo sobre a licitação 79481.,True
Segue em anexo meus documentos (CPF 735.649.281-46) para provar que sou eu pedindo sobre a licitação 63957.,True
Cópia do edital de chamamento público nº 7180 para credenciamento de clínicas.,False
"Minha mãe, Bruno Martins, está aguardando cirurgia. O CPF dela é 653.912.470-80. Qual a posição na fila?",True
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Solicito dados estatísticos sobre acidentes de trânsito na EPTG no último semestre.,False
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
"Gostaria de saber o salário exato do meu vizinho Thales da Mota, que trabalha aí.",True
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em setembro/2021.,False
Solicito o valor do repasse federal recebido para merenda escolar este mês.,False
"Gostaria de saber o salário exato do meu vizinho José Cirino, que trabalha aí.",True
"Moro na Chácara Ryan Vargas, 36 e quero denunciar um buraco na porta da minha casa.",True
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
Cópia do edital de chamamento público nº 3846 para credenciamento de clínicas.,False
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
"Minha mãe, Srta. Ágatha Peixoto, está aguardando cirurgia. O CPF dela é 684.219.357-55. Qual a posição na fila?",True
Qual o cronograma previsto para a reforma da escola classe 3702 da Ceilândia?,False
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2019.,False
